rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/spider_man_homecoming,Matthew Lucas,FALSE,"The Dispatch (Lexington, NC)",Fresh,4-Mar,6/4/2019,"One of [Marvel's] most purely entertaining films - a breezy, fleet-footed romp that gives Spider-Man the charmingly down-to-earth adventure that he deserves."
m/spider_man_homecoming,Tony Asankomah,FALSE,GhMovieFreak,Fresh,10-Aug,6/11/2019,If you loved seeing Tom Holland as Spider-Man in Civil War then you would love him even more in this film. The film puts an entirely new twist to the Spiderman franchise we know.
m/spider_man_homecoming,Ryan Syrek,FALSE,"The Reader (Omaha, NE)",Fresh,A,6/25/2019,"Lately, the world has felt so hateful and shallow, so arrogant and self-obsessed. Homecoming is shared, mass-marketed fiction filled with limitless pathos and optimism."
m/spider_man_homecoming,Karl Delossantos,FALSE,Smash Cut Reviews,Fresh,5-Apr,8/5/2019,"For all the genius direction and strong screenplay, the memorable supporting performances and top-notch character development, the best part of Spider-Man: Homecoming is the man - or should I say boy - himself."
m/spider_man_homecoming,Allison Rose,FALSE,FlickDirect,Fresh,5-Apr,8/5/2019,"Perhaps Marvel is finally trying to lighten things up a bit and if so, this was a good start and paves the way to an already announced sequel."
m/spider_man_homecoming,Jorge Loser,FALSE,Espinof,Rotten,,8/14/2019,"The universe of the Marvel studios can be easily followed, but it begins to get too close in itself, losing the naturalness of the independent stories. [Full review in Spanish]"
m/spider_man_homecoming,Kate Rodger,FALSE,Newshub (NZ),Fresh,3.5/5,8/30/2019,"This Spider-Man is all smart quips, puppy-dog cheerful enthusiasm and teenage bewilderment, full of promise for what's to come."
m/spider_man_homecoming,Josh Wilding,FALSE,ComicBookMovie.com,Fresh,5-May,8/30/2019,"Amazing, spectacular, and the reboot Spidey has needed since 2007, Spider-Man: Homecoming is a triumph in just about every way and opens the door to a very exciting future for the wall-crawler in the Marvel Cinematic Universe."
m/spider_man_homecoming,Linda and Al Lerner,FALSE,Movies and Shakers,Fresh,,9/18/2019,"Tom Holland is youthful, energetic and has good teen angst for the newly minted Spider Man."
m/spider_man_homecoming,Michael Glover,FALSE,Cultured Vultures,Fresh,10-Aug,10/10/2019,"The performances are great, and the direction of Jon Watts gives us time for our titular character to breathe and still gives us coherent action set pieces for us to marvel at. The script is funny and zips along at a wonderful pace."
m/spider_man_homecoming,Leslie Combemale,FALSE,Cinema Siren,Fresh,3.5/5,10/18/2019,"With Spider-Man: Homecoming, director Jon Watts, his co-screenwriters, and crew do offer us something new, fun, and very watchable with their sweet teen story superhero mashup."
m/spider_man_homecoming,Mike Sorrentino,FALSE,CNET,Fresh,,10/31/2019,"Taken on its own, ""Homecoming"" is a breath of fresh air."
m/spider_man_homecoming,Lonita Cook,FALSE,act.land,Fresh,,11/6/2019,"Coolly self-aware and irreverent, Homecoming, pits a hero in danger against a boy in school, a boy in trouble with his aunt, in an academic decathlon, a boy in love."
m/spider_man_homecoming,Katie Smith-Wong,FALSE,Flick Feast,Fresh,5-Apr,11/12/2019,"Spider-Man: Homecoming is funny, action-packed and really smart, with [Tom] Holland being the best Spidey to date."
m/spider_man_homecoming,Brandon Davis,FALSE,ComicBook.com,Fresh,5-May,11/14/2019,"Spider-Man: Homecoming is a brilliantly fun film which re-imagines the popular Marvel character with little, if any, room for criticism."
m/spider_man_homecoming,Siddhant Adlakha,FALSE,Slashfilm,Rotten,,12/15/2019,"How much weight can the resolution really hold for Parker, when all it does is fall back on Marvel's original sin of affirming the status quo? It can't help but feel like a really good Tony Stark story nestled between incomplete Spidey adventures."
m/spider_man_homecoming,Chris McCoy,FALSE,Memphis Flyer,Fresh,,1/15/2020,"The human-sized stakes make it more exciting, and it's considerably easier to follow the action with fewer moving parts. You don't come out of the film feeling like you've been beaten over the head for the last half hour."
m/spider_man_homecoming,Tim Brennan,FALSE,About Boulder,Fresh,,2/19/2020,Tom Holland is good. Really damn good.
m/spider_man_homecoming,Steven Prokopy,FALSE,Third Coast Review,Fresh,,5/11/2020,"Spider-Man: Homecoming is as perfect a portrait of Peter Parker as I've ever seen, and one of the best Marvel movies to date. Face it, tiger. We just hit the jackpot."
m/spider_man_homecoming,Yasser Medina,FALSE,Cinemaficionados,Fresh,10-Jul,6/27/2020,This is the Spider-Man reboot we deserve. [Full review in Spanish]
m/spider_man_homecoming,Brent McKnight,FALSE,The Last Thing I See,Fresh,A-,7/1/2020,"A good time that revisits a fan favorite character in thrilling, hilarious fashion."
m/spider_man_homecoming,CJ Sheu,FALSE,Review Film Review,Rotten,,7/1/2020,"Maybe I'm just getting old here, but I could barely follow the action set-pieces[.]"
m/spider_man_homecoming,Ricardo Gallegos,FALSE,Pólvora,Fresh,,7/3/2020,A wonderful coming-of-age tale about a kid trying to live his life in the best way possible. [Full review in Spanish]
m/spider_man_homecoming,Damond Fudge,FALSE,"KCCI (Des Moines, IA)",Fresh,,7/14/2020,"The first Marvel Cinematic Universe film in a long while, outside the Guardians entries, to truly feel like a live-action comic book. This is the Peter Parker/ Spider-Man we all know and love"
m/spider_man_homecoming,Kelechi Ehenulo,FALSE,Confessions From A Geek Mind,Fresh,5-Apr,8/26/2020,"It makes such a difference when a villain is given more than the standard arbitrary screen time. Whilst not perfect and Keaton could have benefited from more screen time, but he makes every scene count."
m/spiderman,David Poland,FALSE,Hot Button,Fresh,,4/9/2002,"Once it gets rolling, it gets past the CG problems that plague the early swinging sequences and there are a couple of truly first-rate action sequences."
m/spiderman,Moriarty,FALSE,Ain't It Cool Movie Reviews,Fresh,,4/16/2002,[Sam Raimi] has crafted a film here that is completely honest to its comic book roots while also fully embracing the unique kicks that cinema can offer.
m/spiderman,Michael Szymanski,FALSE,Zap2it.com,Fresh,4-Apr,4/16/2002,"A perfect summer popcorn movie with lots of great effects, enough action, plenty of laughs, lots of romance and a great deal of heart."
m/spiderman,Scott A. Mantz,FALSE,Scott Mantz' Movie Reviews,Fresh,5-Mar,4/19/2002,"About as good as can be expected for an introductory superhero movie, but it would have been nice if it was better than expected."
m/spiderman,Kirk Honeycutt,TRUE,Hollywood Reporter,Fresh,,4/22/2002,"Guileless and charming with a perpetual look of startled bewilderment at the super powers he possesses, Maguire is perfect as an ordinary guy with a big secret."
m/spiderman,J. Hoberman,TRUE,Village Voice,Fresh,,4/30/2002,This long-awaited future franchise is a competent seat-warmer at the box-office table for the two weekends preceding George Lucas's Attack of the Clones.
m/spiderman,Ed Gonzalez,FALSE,Slant Magazine,Fresh,4-Mar,5/1/2002,Raimi does right by Stan Lee and Steve Ditko's original creation via an old-fashioned comic book aesthetic.
m/spiderman,Harvey S. Karten,FALSE,Compuserve,Fresh,4-Mar,5/1/2002,Watch Tobey Maguire turn the Big Apple criminals into arachnophobes!
m/spiderman,Ross Anthony,FALSE,Hollywood Report Card,Fresh,4-Mar,5/1/2002,"A strong first act and absolutely, inescapably gorgeous, skyscraper-trapeze motion of the amazing Spider-Man."
m/spiderman,Scott Chitwood,FALSE,ComingSoon.net,Fresh,10-Sep,5/1/2002,A wonderful moviegoing experience for people who love the comic and those who have no idea what 'Excelsior!' means.
m/spiderman,JoBlo,FALSE,JoBlo's Movie Network,Fresh,10-Aug,5/1/2002,"If you're looking for an all-around good time at the movies, grab a friend, grab some popcorn...and see this movie!!"
m/spiderman,Walter Chaw,FALSE,Film Freak Central,Fresh,3.5/4,5/2/2002,"Spider-Man is about growing strange hairs, getting a more mature body, and finding it necessary to hide new secretions from the parental units."
m/spiderman,Christopher Null,FALSE,Filmcritic.com,Fresh,5-Apr,5/2/2002,"My Spidey sense says that Raimi will finally hit the A-list, Maguire will get some new respect, and this film is gonna make a whole lot of money."
m/spiderman,Maitland McDonagh,FALSE,TV Guide,Fresh,3.5/5,5/2/2002,This fast-paced entertainment is a surprisingly successful mix of spectacle and human-scale drama.
m/spiderman,Charles Taylor,TRUE,Salon.com,Fresh,,5/2/2002,"What holds the movie together is its modest, sweet spirit."
m/spiderman,Susan Granger,FALSE,www.susangranger.com,Fresh,10-Aug,5/2/2002,Raimi and writer David Koepp never lose the lighthearted comic-book sensibility.
m/spiderman,Bob Bloom,FALSE,"Journal and Courier (Lafayette, IN)",Fresh,4-Mar,5/2/2002,This long-awaited screen adaptation of the Marvel super hero does not disappoint.
m/spiderman,Frank Swietek,FALSE,One Guy's Opinion,Fresh,B,5/2/2002,"By no means a classic, but it's colorful, energetic and reasonably engaging, though uneven."
m/spiderman,Jon Popick,FALSE,Planet S Magazine,Fresh,10-Sep,5/2/2002,"Raimi is one of the best filmmakers out there, especially when it comes to making dark, comic-booky stuff."
m/spiderman,Kenneth Turan,TRUE,Los Angeles Times,Fresh,,5/2/2002,"Though [Raimi's] Spider-Man marks time more than it needs to and is no more than sporadically exhilarating, it does enough things right to be a solid comic-book citizen."
m/spiderman,A.O. Scott,TRUE,New York Times,Fresh,3.5/5,5/2/2002,The filmmakers have succeeded in rejuvenating the character while staying faithful to his roots.
m/spiderman,William Arnold,FALSE,Seattle Post-Intelligencer,Fresh,A-,5/2/2002,A movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it's approached with imagination and flair.
m/spiderman,Rene Rodriguez,TRUE,Miami Herald,Fresh,4-Mar,5/2/2002,"[Raimi's] passion for his source material is evident in every frame of this big, light, endearingly square movie."
m/spiderman,Sean O'Connell,FALSE,Eclipse Magazine,Rotten,C,5/2/2002,"Elements of Lee's classic tales may be present, but each and every one gets doctored just enough to make them feel different, distorted, and unfaithful to the source material."
m/spiderman,Mark Ramsey,FALSE,MovieJuice!,Fresh,,5/2/2002,"Tobey Maguire is one of our best young actors, and he couldn't be more appealing here."
m/spiderman,Tony Toscano,FALSE,Talking Pictures (U.S.),Fresh,3.5/4,5/2/2002,A big-budget fantasy film with exceptional acting and special effects.
m/spiderman,Lawrence Toppman,FALSE,Charlotte Observer,Rotten,4-Feb,5/2/2002,I'll sum up my reaction in a word: Yawn.
m/spiderman,Terry Lawson,TRUE,Detroit Free Press,Fresh,4-Mar,5/2/2002,"Good show, Spidey: We knew you had it in you."
m/spiderman,Gary Thompson,FALSE,Philadelphia Daily News,Fresh,,5/2/2002,The movie is a platform for Maguire and especially Dunst.
m/spiderman,Chris Hewitt,FALSE,St. Paul Pioneer Press,Fresh,4-Mar,5/2/2002,It's good fun that engages our heart.
m/spiderman,Carrie Rickey,TRUE,Philadelphia Inquirer,Fresh,4-Mar,5/2/2002,Webmasterful. That's Tobey Maguire as angsty nerd Peter Parker and his arachnid alter ego Spider-Man.
m/spiderman,Jay Boyar,TRUE,Orlando Sentinel,Fresh,5-Apr,5/2/2002,A yarn that respects the Marvel version without becoming ensnared by it.
m/spiderman,Rex Reed,TRUE,Observer,Rotten,,5/2/2002,Looks like about a trillion dollars' worth of digital effects and 25 cents' worth of plot.
m/spiderman,Larry Carroll,FALSE,Countingdown.com,Fresh,B-,5/2/2002,"Spider-Man is in the same category as X-Men - occasionally brilliant but mostly average, showing signs of potential for the sequels, but not giving us much this time around."
m/spiderman,Bruce Newman,TRUE,San Jose Mercury News,Fresh,4-Mar,5/2/2002,"A good movie that would be a better one if it were 15 minutes shorter, and a great movie if it were a half-hour shorter."
m/spiderman,Mary F. Pols,FALSE,Contra Costa Times,Fresh,3.5/4,5/2/2002,"That rare thing, an event movie that leaves you feeling chipper, entertained and sated rather than ripped-off."
m/spiderman,Paul Clinton (CNN.com),TRUE,CNN.com,Fresh,,5/2/2002,An escapist confection that's pure entertainment.
m/spiderman,Eleanor Ringel Cater,TRUE,Atlanta Journal-Constitution,Fresh,B+,5/2/2002,"A picture jam-packed with swinging action scenes, spiffy spider jokes and an unforced earnestness that never becoes corny or tongue-in-cheek."
m/spiderman,Michael Dequina,FALSE,TheMovieReport.com,Fresh,3.5/4,5/2/2002,Sam Raimi has set the bar unusually high for the rest of the summer film season with this exciting and exhilarating adventure.
m/spiderman,Rob Blackwelder,FALSE,SPLICEDWire,Rotten,2.5/4,5/2/2002,"...with the candy-like taste of it fading faster than 25-cent bubble gum, I realized this is a throwaway movie that won't stand the test of time. It's a trifle."
m/spiderman,Steve Rhodes,FALSE,Internet Reviews,Fresh,4-Mar,5/2/2002,"So is Spider-Man worthy of its massive hype? Not really, but it is a solidly entertaining popcorn flick."
m/spiderman,Gregory Weinkauf,FALSE,New Times,Fresh,,5/2/2002,"Flashy enough for kids and insightful enough to engage adults, the movie will line 'em up at the multiplex and send 'em home with a few rudimentary but vital life lessons."
m/spiderman,Owen Gleiberman,TRUE,Entertainment Weekly,Fresh,B,5/2/2002,A canny franchise escapade; it gets the job done.
m/spiderman,Jeanne Aufmuth,FALSE,Palo Alto Weekly,Fresh,4-Mar,5/2/2002,"Spinning a web of dazzling entertainment may be overstating it, but ""Spider-Man"" certainly delivers the goods."
m/spiderman,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Fresh,3.5/4,5/3/2002,"Not only does Spider-Man deliver, but I suspect it might deliver again and again."
m/spiderman,Joe Leydon,FALSE,San Francisco Examiner,Fresh,4-Apr,5/3/2002,"The very best slam-bang, gee-whiz comic-book movie ever made."
